N_POINTS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,pressure,PRES_ERROR,PRES_QC,salinity,PSAL_ERROR,PSAL_QC,temperature,TEMP_ERROR,TEMP_QC,TIME_QC,latitude,longitude,date,region
20278,78,D,A,6902747,1,1663.0,2.4,1,34.99263,0.01,1,4.232,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20279,78,D,A,6902747,1,1688.0,2.4,1,34.99163,0.01,1,4.169,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20280,78,D,A,6902747,1,1713.0,2.4,1,34.98963,0.01,1,4.126,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20281,78,D,A,6902747,1,1738.0,2.4,1,34.98963,0.01,1,4.106,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20282,78,D,A,6902747,1,1763.0,2.4,1,34.98663,0.01,1,4.054,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20283,78,D,A,6902747,1,1788.0,2.4,1,34.98363,0.01,1,3.996,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20284,78,D,A,6902747,1,1813.0,2.4,1,34.98063,0.01,1,3.942,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20285,78,D,A,6902747,1,1838.0,2.4,1,34.97964,0.01,1,3.875,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20286,78,D,A,6902747,1,1863.0,2.4,1,34.97664,0.01,1,3.787,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20287,78,D,A,6902747,1,1888.0,2.4,1,34.97664,0.01,1,3.771,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20288,78,D,A,6902747,1,1913.0,2.4,1,34.97464,0.01,1,3.714,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20289,78,D,A,6902747,1,1937.0,2.4,1,34.97365,0.01,1,3.689,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20290,78,D,A,6902747,1,1964.0,2.4,1,34.97264,0.01,1,3.662,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20291,78,D,A,6902747,1,1988.0,2.4,1,34.97164,0.01,1,3.624,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20292,78,D,A,6902747,1,2013.0,2.4,1,34.96965,0.01,1,3.589,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20293,78,D,A,6902747,1,2028.0,2.4,1,34.96965,0.01,1,3.583,0.002,1,1,5.257,-31.317999999999984,2020-01-09 17:41:00,Indian Ocean
20294,79,D,A,6902747,1,3.0,2.4,1,35.81295,0.01,1,27.779,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20295,79,D,A,6902747,1,4.0,2.4,1,35.81395,0.01,1,27.781,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20296,79,D,A,6902747,1,5.0,2.4,1,35.81395,0.01,1,27.779,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20297,79,D,A,6902747,1,6.0,2.4,1,35.81395,0.01,1,27.779,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20298,79,D,A,6902747,1,7.0,2.4,1,35.81395,0.01,1,27.772,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20299,79,D,A,6902747,1,8.0,2.4,1,35.81395,0.01,1,27.772,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20300,79,D,A,6902747,1,9.0,2.4,1,35.81295,0.01,1,27.757,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20301,79,D,A,6902747,1,10.0,2.4,1,35.81496,0.01,1,27.755,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20302,79,D,A,6902747,1,15.0,2.4,1,35.81196,0.01,1,27.718,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20303,79,D,A,6902747,1,25.0,2.4,1,35.81295,0.01,1,27.692,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20304,79,D,A,6902747,1,35.0,2.4,1,35.81394,0.01,1,27.688,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20305,79,D,A,6902747,1,46.0,2.4,1,35.81394,0.01,1,27.685,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20306,79,D,A,6902747,1,56.0,2.4,1,35.81595,0.01,1,27.684,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20307,79,D,A,6902747,1,65.0,2.4,1,35.81696,0.01,1,27.684,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20308,79,D,A,6902747,1,75.0,2.4,1,35.82096,0.01,1,27.681,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20309,79,D,A,6902747,1,85.0,2.4,1,36.15275,0.01,1,26.919,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20310,79,D,A,6902747,1,96.0,2.4,1,36.46357,0.01,1,25.37,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20311,79,D,A,6902747,1,105.0,2.4,1,36.40762,0.01,1,23.161,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20312,79,D,A,6902747,1,115.0,2.4,1,36.11385,0.01,1,19.329,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20313,79,D,A,6902747,1,125.0,2.4,1,35.73714,0.01,1,15.896,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20314,79,D,A,6902747,1,135.0,2.4,1,35.59625,0.01,1,14.819,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20315,79,D,A,6902747,1,146.0,2.4,1,35.42837,0.01,1,13.61,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20316,79,D,A,6902747,1,155.0,2.4,1,35.33045,0.01,1,12.837,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20317,79,D,A,6902747,1,165.0,2.4,1,35.24651,0.01,1,12.23,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20318,79,D,A,6902747,1,175.0,2.4,1,35.20454,0.01,1,11.928,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20319,79,D,A,6902747,1,186.0,2.4,1,35.1356,0.01,1,11.417,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20320,79,D,A,6902747,1,196.0,2.4,1,35.10661,0.01,1,11.208,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20321,79,D,A,6902747,1,213.0,2.4,1,35.04467,0.01,1,10.718,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20322,79,D,A,6902747,1,238.0,2.4,1,34.96372,0.01,1,10.12,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20323,79,D,A,6902747,1,263.0,2.4,1,34.91977,0.01,1,9.794,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20324,79,D,A,6902747,1,288.0,2.4,1,34.90477,0.01,1,9.604,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20325,79,D,A,6902747,1,313.0,2.4,1,34.89278,0.01,1,9.405,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20326,79,D,A,6902747,1,338.0,2.4,1,34.84182,0.01,1,8.936,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20327,79,D,A,6902747,1,363.0,2.4,1,34.81185,0.01,1,8.608,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20328,79,D,A,6902747,1,389.0,2.4,1,34.76588,0.01,1,8.23,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20329,79,D,A,6902747,1,413.0,2.4,1,34.73892,0.01,1,7.897,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20330,79,D,A,6902747,1,438.0,2.4,1,34.71093,0.01,1,7.535,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20331,79,D,A,6902747,1,463.0,2.4,1,34.68695,0.01,1,7.223,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20332,79,D,A,6902747,1,488.0,2.4,1,34.68295,0.01,1,7.055,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20333,79,D,A,6902747,1,513.0,2.4,1,34.65899,0.01,1,6.787,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20334,79,D,A,6902747,1,538.0,2.4,1,34.644,0.01,1,6.595,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20335,79,D,A,6902747,1,563.0,2.4,1,34.636,0.01,1,6.445,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20336,79,D,A,6902747,1,588.0,2.4,1,34.62101,0.01,1,6.264,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20337,79,D,A,6902747,1,613.0,2.4,1,34.60402,0.01,1,6.086,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20338,79,D,A,6902747,1,638.0,2.4,1,34.57804,0.01,1,5.855,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20339,79,D,A,6902747,1,663.0,2.4,1,34.57005,0.01,1,5.76,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20340,79,D,A,6902747,1,689.0,2.4,1,34.57405,0.01,1,5.639,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20341,79,D,A,6902747,1,713.0,2.4,1,34.56606,0.01,1,5.476,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20342,79,D,A,6902747,1,738.0,2.4,1,34.56306,0.01,1,5.381,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20343,79,D,A,6902747,1,763.0,2.4,1,34.56207,0.01,1,5.302,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20344,79,D,A,6902747,1,788.0,2.4,1,34.56208,0.01,1,5.234,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20345,79,D,A,6902747,1,812.0,2.4,1,34.56907,0.01,1,5.186,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20346,79,D,A,6902747,1,838.0,2.4,1,34.57506,0.01,1,5.121,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20347,79,D,A,6902747,1,863.0,2.4,1,34.57706,0.01,1,5.014,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20348,79,D,A,6902747,1,888.0,2.4,1,34.59005,0.01,1,4.967,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20349,79,D,A,6902747,1,913.0,2.4,1,34.60504,0.01,1,4.884,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20350,79,D,A,6902747,1,938.0,2.4,1,34.61605,0.01,1,4.84,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20351,79,D,A,6902747,1,964.0,2.4,1,34.63005,0.01,1,4.806,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20352,79,D,A,6902747,1,988.0,2.4,1,34.64203,0.01,1,4.782,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20353,79,D,A,6902747,1,1013.0,2.4,1,34.65702,0.01,1,4.77,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20354,79,D,A,6902747,1,1038.0,2.4,1,34.66801,0.01,1,4.758,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20355,79,D,A,6902747,1,1063.0,2.4,1,34.68401,0.01,1,4.741,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20356,79,D,A,6902747,1,1088.0,2.4,1,34.70499,0.01,1,4.726,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20357,79,D,A,6902747,1,1113.0,2.4,1,34.73098,0.01,1,4.746,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20358,79,D,A,6902747,1,1138.0,2.4,1,34.75996,0.01,1,4.769,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20359,79,D,A,6902747,1,1163.0,2.4,1,34.77794,0.01,1,4.799,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20360,79,D,A,6902747,1,1188.0,2.4,1,34.81092,0.01,1,4.847,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20361,79,D,A,6902747,1,1213.0,2.4,1,34.82292,0.01,1,4.834,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20362,79,D,A,6902747,1,1238.0,2.4,1,34.83891,0.01,1,4.781,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20363,79,D,A,6902747,1,1264.0,2.4,1,34.86489,0.01,1,4.754,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20364,79,D,A,6902747,1,1288.0,2.4,1,34.88588,0.01,1,4.732,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20365,79,D,A,6902747,1,1313.0,2.4,1,34.90286,0.01,1,4.703,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20366,79,D,A,6902747,1,1338.0,2.4,1,34.92585,0.01,1,4.689,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20367,79,D,A,6902747,1,1363.0,2.4,1,34.94284,0.01,1,4.652,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20368,79,D,A,6902747,1,1388.0,2.4,1,34.95184,0.01,1,4.62,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20369,79,D,A,6902747,1,1414.0,2.4,1,34.96583,0.01,1,4.563,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20370,79,D,A,6902747,1,1438.0,2.4,1,34.97582,0.01,1,4.518,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20371,79,D,A,6902747,1,1463.0,2.4,1,34.97981,0.01,1,4.474,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20372,79,D,A,6902747,1,1488.0,2.4,1,34.98382,0.01,1,4.469,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20373,79,D,A,6902747,1,1513.0,2.4,1,34.98482,0.01,1,4.461,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20374,79,D,A,6902747,1,1538.0,2.4,1,34.98582,0.01,1,4.459,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20375,79,D,A,6902747,1,1563.0,2.4,1,34.98681,0.01,1,4.442,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20376,79,D,A,6902747,1,1588.0,2.4,1,34.98782,0.01,1,4.406,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20377,79,D,A,6902747,1,1613.0,2.4,1,34.97683,0.01,1,4.283,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20378,79,D,A,6902747,1,1639.0,2.4,1,34.97284,0.01,1,4.189,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20379,79,D,A,6902747,1,1663.0,2.4,1,34.97383,0.01,1,4.139,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20380,79,D,A,6902747,1,1688.0,2.4,1,34.97683,0.01,1,4.094,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20381,79,D,A,6902747,1,1713.0,2.4,1,34.97784,0.01,1,4.064,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20382,79,D,A,6902747,1,1738.0,2.4,1,34.97883,0.01,1,4.031,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20383,79,D,A,6902747,1,1763.0,2.4,1,34.97983,0.01,1,4.003,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20384,79,D,A,6902747,1,1788.0,2.4,1,34.97984,0.01,1,3.939,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20385,79,D,A,6902747,1,1813.0,2.4,1,34.97982,0.01,1,3.893,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20386,79,D,A,6902747,1,1838.0,2.4,1,34.97884,0.01,1,3.87,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20387,79,D,A,6902747,1,1863.0,2.4,1,34.97785,0.01,1,3.845,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20388,79,D,A,6902747,1,1888.0,2.4,1,34.97684,0.01,1,3.817,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20389,79,D,A,6902747,1,1913.0,2.4,1,34.97584,0.01,1,3.766,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20390,79,D,A,6902747,1,1938.0,2.4,1,34.97384,0.01,1,3.71,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20391,79,D,A,6902747,1,1963.0,2.4,1,34.97184,0.01,1,3.658,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20392,79,D,A,6902747,1,1988.0,2.4,1,34.96985,0.01,1,3.612,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20393,79,D,A,6902747,1,2014.0,2.4,1,34.96885,0.01,1,3.582,0.002,1,1,5.52,-31.468000000000018,2020-01-19 17:46:00,Indian Ocean
20394,80,D,A,6902747,1,3.0,2.4,1,35.79413,0.01,1,27.852,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20395,80,D,A,6902747,1,4.0,2.4,1,35.79313,0.01,1,27.851,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20396,80,D,A,6902747,1,5.0,2.4,1,35.79214,0.01,1,27.833,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20397,80,D,A,6902747,1,6.0,2.4,1,35.79114,0.01,1,27.817,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20398,80,D,A,6902747,1,7.0,2.4,1,35.79214,0.01,1,27.815,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20399,80,D,A,6902747,1,8.0,2.4,1,35.79013,0.01,1,27.812,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20400,80,D,A,6902747,1,9.0,2.4,1,35.79113,0.01,1,27.814,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20401,80,D,A,6902747,1,10.0,2.4,1,35.79113,0.01,1,27.798,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20402,80,D,A,6902747,1,15.0,2.4,1,35.78913,0.01,1,27.736,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20403,80,D,A,6902747,1,25.0,2.4,1,35.78913,0.01,1,27.704,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20404,80,D,A,6902747,1,35.0,2.4,1,35.78914,0.01,1,27.699,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20405,80,D,A,6902747,1,45.0,2.4,1,35.79015,0.01,1,27.696,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20406,80,D,A,6902747,1,55.0,2.4,1,35.79314,0.01,1,27.693,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20407,80,D,A,6902747,1,66.0,2.4,1,35.8451,0.01,1,27.641,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20408,80,D,A,6902747,1,76.0,2.4,1,36.20186,0.01,1,27.341,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20409,80,D,A,6902747,1,85.0,2.4,1,36.36176,0.01,1,26.374,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20410,80,D,A,6902747,1,96.0,2.4,1,36.30182,0.01,1,25.023,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20411,80,D,A,6902747,1,105.0,2.4,1,36.40377,0.01,1,23.702,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20412,80,D,A,6902747,1,116.0,2.4,1,36.14597,0.01,1,20.951,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20413,80,D,A,6902747,1,125.0,2.4,1,36.02708,0.01,1,19.117,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20414,80,D,A,6902747,1,136.0,2.4,1,35.96614,0.01,1,18.048,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20415,80,D,A,6902747,1,145.0,2.4,1,35.81327,0.01,1,16.128,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20416,80,D,A,6902747,1,155.0,2.4,1,35.58345,0.01,1,14.312,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20417,80,D,A,6902747,1,165.0,2.4,1,35.41257,0.01,1,13.207,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20418,80,D,A,6902747,1,175.0,2.4,1,35.27767,0.01,1,12.353,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20419,80,D,A,6902747,1,185.0,2.4,1,35.19475,0.01,1,11.783,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20420,80,D,A,6902747,1,196.0,2.4,1,35.09581,0.01,1,11.222,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20421,80,D,A,6902747,1,213.0,2.4,1,35.05485,0.01,1,10.895,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20422,80,D,A,6902747,1,238.0,2.4,1,35.02686,0.01,1,10.687,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20423,80,D,A,6902747,1,263.0,2.4,1,34.99489,0.01,1,10.4,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20424,80,D,A,6902747,1,288.0,2.4,1,34.93695,0.01,1,9.814,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20425,80,D,A,6902747,1,314.0,2.4,1,34.89399,0.01,1,9.39,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20426,80,D,A,6902747,1,337.0,2.4,1,34.85701,0.01,1,9.016,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20427,80,D,A,6902747,1,363.0,2.4,1,34.80905,0.01,1,8.657,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20428,80,D,A,6902747,1,388.0,2.4,1,34.77208,0.01,1,8.327,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20429,80,D,A,6902747,1,413.0,2.4,1,34.75808,0.01,1,8.105,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20430,80,D,A,6902747,1,438.0,2.4,1,34.73911,0.01,1,7.849,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20431,80,D,A,6902747,1,463.0,2.4,1,34.73211,0.01,1,7.743,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20432,80,D,A,6902747,1,488.0,2.4,1,34.71613,0.01,1,7.481,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20433,80,D,A,6902747,1,513.0,2.4,1,34.68216,0.01,1,7.146,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20434,80,D,A,6902747,1,538.0,2.4,1,34.6432,0.01,1,6.757,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20435,80,D,A,6902747,1,563.0,2.4,1,34.6302,0.01,1,6.568,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20436,80,D,A,6902747,1,588.0,2.4,1,34.61022,0.01,1,6.302,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20437,80,D,A,6902747,1,613.0,2.4,1,34.60024,0.01,1,6.125,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20438,80,D,A,6902747,1,638.0,2.4,1,34.59124,0.01,1,5.991,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20439,80,D,A,6902747,1,663.0,2.4,1,34.58825,0.01,1,5.931,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20440,80,D,A,6902747,1,688.0,2.4,1,34.57825,0.01,1,5.782,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20441,80,D,A,6902747,1,713.0,2.4,1,34.57227,0.01,1,5.655,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20442,80,D,A,6902747,1,738.0,2.4,1,34.56726,0.01,1,5.552,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20443,80,D,A,6902747,1,763.0,2.4,1,34.56427,0.01,1,5.412,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20444,80,D,A,6902747,1,788.0,2.4,1,34.56427,0.01,1,5.321,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20445,80,D,A,6902747,1,812.0,2.4,1,34.56628,0.01,1,5.247,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20446,80,D,A,6902747,1,838.0,2.4,1,34.56828,0.01,1,5.163,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20447,80,D,A,6902747,1,863.0,2.4,1,34.56827,0.01,1,5.09,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
20448,80,D,A,6902747,1,888.0,2.4,1,34.57327,0.01,1,5.062,0.002,1,1,5.263,-31.661,2020-01-29 17:41:00,Indian Ocean
